Well,Depth,Pore,GR,SP,CAL,K,TH,U,DEN,AC,CN,PERM,STA,Lithcore,Lithdebris,Faces
TZ12-2,4331.222,7.76,9.556692040688713,8.119593333333333,8.651,,,,2.515,64.88,14.824000000000002,1.669,S1K3,5.0,5.0,
TZ12-2,4331.322,6.836,9.512967789954748,8.106103999999997,8.645,,,,2.512,64.816,14.427999999999999,1.7069999999999999,S1K3,5.0,5.0,
TZ12-2,4331.523,8.81,9.580019154806157,8.412339999999972,8.645,,,,2.506,64.953,14.243,1.77,S1K3,5.0,5.0,
TZ12-2,4331.572,8.351,9.634362301271503,8.061177999999977,8.647,,,,2.505,65.045,14.255999999999998,1.795,S1K3,5.0,5.0,
TZ12-2,4331.673,7.651,9.840907535969404,8.303818000000025,8.644,,,,2.504,65.419,14.283,1.8630000000000002,S1K3,5.0,5.0,
TZ12-2,4331.793,6.226,10.17107975817955,7.3892833333333225,8.638,,,,2.5069999999999997,66.01100000000001,14.261,1.8769999999999998,S1K3,5.0,5.0,
TZ12-2,4332.173,13.214,12.373432855358189,13.175660517460324,8.654,,,,2.5789999999999997,69.297,14.767999999999999,1.666,S1K3,5.0,5.0,
TZ12-2,4332.222,13.692,12.637726797924808,13.502445850793709,8.654,,,,2.5839999999999996,69.792,14.917,1.6969999999999998,S1K3,5.0,5.0,
TZ12-2,4332.472,12.649000000000001,12.788316103595653,13.18697888888888,8.655,,,,2.5839999999999996,70.987,15.395,1.15,S1K3,5.0,5.0,
TZ12-2,4332.773,9.531,10.368881030785237,9.408937999999981,8.642000000000001,,,,2.583,67.84899999999999,15.975999999999999,0.5579999999999999,S1K3,5.0,5.0,
TZ12-2,4332.852,8.535,9.769636960087697,9.435775666666663,8.639,,,,2.58,66.70100000000001,15.705,0.547,S1K3,5.0,5.0,
TZ12-2,4333.022,9.531,8.71062904512164,9.455897999999985,8.636000000000001,,,,2.5660000000000003,64.944,14.947000000000001,0.654,S1K3,5.0,5.0,
TZ12-2,4333.373,8.391,8.349033701006285,8.789920603174599,8.629,,,,2.549,64.88,15.012,0.01,S1K3,5.0,5.0,
TZ12-2,4333.623,10.975,9.720107373974917,10.389308666666665,8.636000000000001,,,,2.525,65.984,14.856,0.905,S1K3,5.0,5.0,
TZ12-2,4333.723,11.999,10.397469552524399,10.915219333333331,8.638,,,,2.517,66.695,14.527999999999999,1.281,S1K3,5.0,5.0,
TZ12-2,4334.123,13.31,11.73604252711576,12.934111555555575,8.654,,,,2.525,68.205,13.860999999999999,2.928,S1K3,1.0,5.0,
TZ12-2,4334.232,10.64,11.620540957255116,11.844629555555546,8.655,,,,2.543,67.87,13.786,2.583,S1K3,5.0,5.0,
TZ12-2,4334.322,11.177,11.230178582015771,11.104739333333342,8.652999999999999,,,,2.5660000000000003,67.3,13.864,1.7619999999999998,S1K3,5.0,5.0,
TZ12-2,4334.442,9.912,10.412610839854384,10.002714666666666,8.65,,,,2.603,66.39399999999999,14.087,0.998,S1K3,5.0,5.0,
TZ12-2,4334.4929999999995,7.603,10.009641590616882,7.950204000000008,8.649,,,,2.6189999999999998,66.005,14.197000000000001,0.943,S1K3,5.0,5.0,
TZ12-2,4334.873,5.525,7.434991357577196,6.672268666666607,8.646,,,,2.695,63.966,15.138,0.035,S1K3,2.0,5.0,
TZ12-2,4334.973,5.482,7.154484838844445,6.080876666666556,8.648,,,,2.7030000000000003,63.553999999999995,15.395999999999999,0.019,S1K3,5.0,5.0,
TZ12-2,4335.1720000000005,5.005,7.1284918640420045,5.94433533333332,8.658,,,,2.7119999999999997,62.818000000000005,15.607000000000001,0.006,S1K3,5.0,5.0,
TZ12-2,4335.7970000000005,4.8,7.548557544184721,5.975782666666682,8.664,,,,2.6719999999999997,64.071,16.415,0.059000000000000004,S1K3,5.0,5.0,
TZ12-2,4335.947,4.283,7.229498715188319,7.738421999999973,8.687000000000001,,,,2.668,63.865,17.498,0.061,S1K3,3.0,5.0,
TZ12-2,4338.728,5.046,9.471520699500514,8.777601333333338,8.526,,,,2.582,65.212,14.702,0.591,S1K3,2.0,2.0,
TZ12-2,4339.0470000000005,10.79,11.523355444876804,10.922907999999998,8.644,,,,2.5580000000000003,68.188,13.550999999999998,1.6380000000000001,S1K3,4.0,2.0,
TZ12-2,4339.248,12.712,11.754387184339146,12.758229999999994,8.665,,,,2.5540000000000003,68.314,13.555,1.8719999999999999,S1K3,2.0,2.0,
TZ12-2,4339.2970000000005,11.1,11.51053488366393,11.197131333333317,8.665,,,,2.5580000000000003,67.962,13.648,1.646,S1K3,2.0,2.0,
TZ12-2,4339.3679999999995,10.667,11.14566619743297,10.58276266666667,8.664,,,,2.5639999999999996,67.44,13.782,1.318,S1K3,2.0,2.0,
TZ12-2,4339.447,11.649000000000001,10.6487205808798,9.732428666666667,8.662,,,,2.571,66.778,13.909,0.996,S1K3,2.0,2.0,
TZ12-2,4339.527,10.056000000000001,10.155422253525126,9.631618000000003,8.657,,,,2.576,66.135,14.003,0.785,S1K3,,2.0,
TZ12-2,4339.947,6.655,10.603063670250766,7.842577333333365,8.679,,,,2.515,66.679,13.681,1.133,S1K3,,2.0,
TZ12-2,4340.0470000000005,6.541,11.344265507259125,10.279664,8.711,,,,2.491,67.753,13.627,1.79,S1K3,,5.0,
TZ12-2,4340.228,8.508,12.358482078836005,9.412474333333348,8.764,,,,2.467,69.207,13.769,3.5380000000000003,S1K3,1.0,5.0,
TZ12-2,4340.248,9.691,12.481031660581898,10.237622666666669,8.771,,,,2.464,69.388,13.812000000000001,3.8110000000000004,S1K3,1.0,5.0,
TZ12-2,4340.397,11.98,12.637164222697068,11.983015111111126,8.776,,,,2.467,69.501,13.82,4.968999999999999,S1K3,5.0,5.0,
TZ12-2,4340.5470000000005,13.452,12.45641871112542,12.606495184126945,8.757,,,,2.476,68.994,13.484000000000002,4.809,S1K3,5.0,5.0,
TZ12-2,4340.947,12.376,12.345248171966231,12.411706888888846,8.737,,,,2.4930000000000003,68.803,12.36,4.255,S1K3,5.0,5.0,
TZ12-2,4341.177,11.311,12.174307228298122,11.717133333333301,8.752,,,,2.502,68.778,12.844000000000001,3.819,S1K3,5.0,5.0,
TZ12-2,4341.397,10.687999999999999,11.649385251283318,10.491141333333333,8.737,,,,2.523,68.15899999999999,14.103,2.3169999999999997,S1K3,5.0,5.0,
TZ12-2,4341.498,11.707,11.422655843772517,11.09163466666667,8.728,,,,2.5340000000000003,67.973,14.732000000000001,1.8730000000000002,S1K3,5.0,5.0,
TZ12-2,4341.598,10.558,11.152538742514206,10.77917933333333,8.714,,,,2.545,67.82,15.103,1.46,S1K3,5.0,5.0,
TZ12-2,4341.697,8.532,10.7967318904837,11.096114666666656,8.695,,,,2.5540000000000003,67.625,15.2,1.07,S1K3,5.0,5.0,
TZ12-2,4341.7970000000005,9.542,10.163371815099982,9.569751333333341,8.673,,,,2.565,67.04,15.097000000000001,0.768,S1K3,5.0,5.0,
TZ12-2,4342.697,6.121,10.158246610623978,7.329054666666606,8.666,,,,2.617,65.102,13.95,0.626,S1K3,5.0,5.0,
TZ12-2,4342.917,7.731,10.734646102793706,9.092149333333362,8.682,,,,2.574,66.309,13.687000000000001,1.344,S1K3,5.0,5.0,
TZ12-2,4343.0470000000005,11.147,10.494827295628324,9.858324666666675,8.685,,,,2.576,65.998,13.609000000000002,1.2209999999999999,S1K3,5.0,5.0,
TZ12-2,4343.2970000000005,9.276,9.896164557110572,8.477509333333325,8.681000000000001,,,,2.594,65.301,13.025,0.7709999999999999,S1K3,5.0,5.0,
TZ12-2,4343.447,10.075,9.638658899746204,9.429063999999991,8.672,,,,2.593,65.682,12.955,0.684,S1K3,5.0,5.0,
TZ12-2,4343.5470000000005,9.894,9.477142059936886,9.863173479365084,8.658999999999999,,,,2.589,66.16199999999999,13.37,0.5870000000000001,S1K3,5.0,5.0,
TZ12-2,4343.697,9.085,9.333224626986985,9.336490222222206,8.626,,,,2.583,66.783,14.41,0.489,S1K3,5.0,5.0,
TZ12-2,4343.7970000000005,8.931000000000001,9.416085977834877,9.26772266666666,8.599,,,,2.568,66.975,15.055,0.503,S1K3,5.0,5.0,
TZ12-2,4343.897,9.612,9.630710069932276,9.339245777777785,8.572000000000001,,,,2.542,67.054,15.437000000000001,0.43200000000000005,S1K3,5.0,5.0,
TZ12-2,4344.2970000000005,11.231,10.50237388072724,11.50106333333332,8.556000000000001,,,,2.523,68.268,14.232999999999999,1.395,S1K3,4.0,5.0,
TZ12-2,4344.478,10.718,10.059495225205731,10.989467333333327,8.574,,,,2.537,68.532,14.658,0.924,S1K3,4.0,5.0,
TZ12-2,4344.598,10.592,9.728155430143016,11.117909999999995,8.593,,,,2.54,68.351,14.800999999999998,0.8029999999999999,S1K3,4.0,5.0,
TZ12-2,4345.098,10.886,9.501245338813856,10.864014666666666,8.644,,,,2.556,67.955,12.591,0.8240000000000001,S1K3,5.0,5.0,
TZ12-2,4345.647,4.615,7.271171833116483,5.811229422222212,8.665,,,,2.6260000000000003,63.50899999999999,11.062999999999999,0.217,S1K3,5.0,5.0,
TZ12-2,4345.848,5.606,7.454197392275313,6.132196358730198,8.695,,,,2.635,64.131,11.373,0.172,S1K3,3.0,5.0,
TZ12-2,4345.998,5.295,8.14315778430676,6.668587333333373,8.703,,,,2.645,65.081,12.190999999999999,0.155,S1K3,3.0,5.0,
TZ12-2,4346.248,5.942,9.587351737625031,7.114659999999958,8.677,,,,2.633,65.881,12.69,0.247,S1K3,5.0,4.0,
TZ12-2,4346.498,9.975,10.793139701454814,10.58183266666667,8.623,,,,2.582,67.05,11.703,1.1440000000000001,S1K3,3.0,4.0,
TZ12-2,4346.947,11.11,13.23072667033551,12.448109333333306,8.644,,,,2.475,75.248,10.897,3.145,S1K3,5.0,4.0,
TZ12-2,4349.923,10.89,10.83865614237386,10.257362,8.58,,,,2.5639999999999996,67.009,11.407,1.526,S1K3,5.0,4.0,
TZ12-2,4350.222,9.579,11.191889451772258,9.218304666666672,8.626,,,,2.557,65.679,10.795,3.02,S1K3,5.0,5.0,
TZ12-2,4350.323,8.802999999999999,11.361117671889815,8.837263333333349,8.619,,,,2.556,65.7,10.969000000000001,4.018,S1K3,5.0,5.0,
TZ12-2,4350.403,8.28,11.546615898488618,8.706044000000023,8.596,,,,2.55,65.92,11.182,4.962,S1K3,5.0,5.0,
TZ12-2,4350.722,7.525,12.468726789984288,9.231330666666658,8.418,,,,2.497,67.83,11.626,12.57,S1K3,5.0,5.0,
TZ12-2,4351.093,13.174000000000001,13.538268612988798,12.862082999999991,8.465,,,,2.461,70.436,11.995999999999999,17.747,S1K3,5.0,1.0,
TZ12-2,4351.323,12.607999999999999,13.67468160337864,13.256738666666651,8.408999999999999,,,,2.444,70.961,12.275,19.195,S1K3,5.0,1.0,
TZ12-2,4351.423,13.454,13.319310842754973,13.184031850793634,8.407,,,,2.44,70.408,11.630999999999998,18.442,S1K3,5.0,1.0,
TZ12-2,4351.722,10.212,11.203017302101856,10.773887333333336,8.452,,,,2.499,66.29899999999999,9.318999999999999,7.949,S1K3,1.0,1.0,
TZ127,4345.608,4.317,6.902800886017507,7.60799866666666,8.565,2.944,17.367,1.475,2.678,63.86,14.467,0.076,S1K3,6.0,6.0,
TZ127,4346.208,5.175,8.156786472643086,7.339259333333345,8.559,2.206,12.937999999999999,2.853,2.633,64.426,11.589,0.3,S1K3,6.0,5.0,
TZ127,4346.338,4.2219999999999995,7.9017553632649715,6.344707333333368,8.558,2.136,12.485,3.025,2.6189999999999998,63.706,11.524000000000001,0.446,S1K3,1.0,5.0,
TZ127,4346.458,4.369,7.7932739049011674,5.704162000000027,8.554,2.117,12.273,2.967,2.6010000000000004,63.303000000000004,11.665999999999999,0.657,S1K3,5.0,5.0,
TZ127,4346.598,4.315,8.243473272862499,5.494005333333403,8.552,2.137,12.18,2.758,2.585,64.24600000000001,11.92,0.912,S1K3,5.0,5.0,
TZ127,4346.758,4.748,8.776648984754486,5.920840222222147,8.548,2.191,12.187999999999999,2.557,2.585,65.717,12.31,0.9209999999999999,S1K3,5.0,5.0,
TZ127,4346.858,6.146,8.739190081702626,6.889588888888854,8.543,2.28,12.248,2.418,2.592,65.96300000000001,12.612,0.774,S1K3,5.0,5.0,
TZ127,4347.108,6.818,8.359284635576374,6.558977000000022,8.54,2.487,12.312999999999999,2.1319999999999997,2.6039999999999996,65.686,13.239,0.56,S1K3,2.0,6.0,
TZ127,4347.5779999999995,7.26,8.405799606043082,7.432528666666705,8.547,1.916,11.773,2.516,2.5789999999999997,64.23100000000001,13.63,1.117,S1K3,5.0,6.0,
TZ127,4347.838,9.832,10.070370599857494,10.227937333333333,8.542,1.69,11.039000000000001,2.262,2.525,67.298,14.747,2.7760000000000002,S1K3,6.0,6.0,
TZ127,4347.907999999999,10.627,10.532399651215359,11.331769333333344,8.542,1.683,10.877,2.211,2.512,68.2,15.114,3.332,S1K3,6.0,6.0,
TZ127,4348.048,13.859000000000002,11.427011444353864,13.708058000000023,8.545,1.7269999999999999,10.665,2.1959999999999997,2.49,70.031,15.979000000000001,4.005,S1K3,6.0,5.0,
TZ127,4348.218,15.475,11.87627806859241,14.757992666666638,8.547,1.9169999999999998,10.171,2.267,2.477,71.15100000000001,16.982,3.842,S1K3,6.0,5.0,
TZ127,4348.468,16.113,12.378076615905902,15.617757333333273,8.545,2.168,9.89,2.533,2.483,73.193,18.389,3.15,S1K3,6.0,5.0,
TZ127,4348.548,16.2,12.945880450788096,15.422191333333302,8.546,2.251,9.926,2.7560000000000002,2.488,75.025,18.72,2.775,S1K3,6.0,5.0,
TZ127,4348.608,15.165,12.889614075732734,14.646957111111167,8.548,2.296,9.955,2.891,2.49,75.289,18.844,2.5660000000000003,S1K3,6.0,5.0,
TZ127,4348.678,9.54,12.731320374847662,10.89279277777777,8.551,2.343,9.988,3.032,2.4930000000000003,75.374,18.967,2.3409999999999997,S1K3,5.0,5.0,
TZ127,4348.958,6.735,10.79904311745531,8.495676666666693,8.564,2.411,10.244000000000002,3.1010000000000004,2.528,72.193,18.811,1.395,S1K3,5.0,5.0,
TZ127,4349.048,5.308,9.510775464595005,7.172293999999992,8.564,2.428,10.318,3.093,2.553,69.42699999999999,18.497,1.04,S1K3,5.0,5.0,
TZ127,4349.148,11.520999999999999,7.951610042669735,9.814855555555546,8.561,2.444,10.377,3.085,2.5810000000000004,66.062,18.09,0.732,S1K3,5.0,5.0,
TZ127,4349.268,8.033999999999999,6.728056207761654,7.816790666666636,8.557,2.377,10.603,2.951,2.605,63.513000000000005,17.759,0.5489999999999999,S1K3,5.0,5.0,
TZ127,4349.468,8.452,6.640630231575321,8.057348000000019,8.55,1.902,11.515,2.333,2.6039999999999996,62.951,17.797,0.755,S1K3,5.0,5.0,
TZ127,4350.458,9.399,12.343769245301857,10.040645999999997,8.615,2.046,14.747,2.7910000000000004,2.524,74.57600000000001,20.037,1.435,S1K3,5.0,5.0,
TZ127,4350.638,8.471,10.81193732274457,10.526292000000002,8.63,2.123,14.06,3.9960000000000004,2.542,72.66199999999999,21.523000000000003,0.9279999999999999,S1K3,5.0,5.0,
TZ127,4351.038,10.770999999999999,8.473655983769238,8.948665269841266,8.617,2.049,13.07,4.001,2.546,67.157,19.469,0.7509999999999999,S1K3,5.0,5.0,
TZ127,4351.468,15.379000000000001,12.428851787978779,14.822712444444477,8.609,1.8130000000000002,12.873,2.728,2.439,74.078,17.838,3.803,S1K3,4.0,5.0,
TZ127,4351.668,16.327,13.46818129300543,14.931464111111174,8.6,1.8519999999999999,12.800999999999998,2.637,2.431,76.691,17.492,4.248,S1K3,5.0,5.0,
TZ127,4352.058,17.567999999999998,13.306143004361177,12.101546922222232,8.533999999999999,2.115,12.370999999999999,2.489,2.44,76.90100000000001,17.088,3.412,S1K3,5.0,4.0,
TZ127,4352.157999999999,14.975999999999999,12.996369715976746,11.985686060317475,8.526,2.174,12.207,2.463,2.456,76.062,16.974,3.003,S1K3,5.0,4.0,
TZ127,4352.268,13.127,12.390314766640314,12.031683307936518,8.522,2.234,12.026,2.438,2.479,74.575,16.575,2.642,S1K3,5.0,4.0,
TZ127,4352.548,9.994,10.905474517415758,11.331626000000007,8.524,2.291,11.583,2.532,2.522,70.958,15.119000000000002,1.845,S1K3,5.0,4.0,
TZ127,4352.848,10.602,10.722954724696677,11.27483266666667,8.522,2.312,11.272,2.72,2.512,70.297,15.085999999999999,2.0,S1K3,4.0,4.0,
TZ127,4353.128,6.6579999999999995,10.338187315411457,8.588759333333321,8.527999999999999,2.414,11.508,2.91,2.545,70.02600000000001,14.068,1.266,S1K3,4.0,5.0,
TZ127,4353.358,6.102,9.28163784497409,7.431802666666618,8.536,2.617,12.220999999999998,2.9219999999999997,2.576,68.25,13.562999999999999,0.816,S1K3,4.0,5.0,
TZ127,4353.458,11.535,9.25430737446007,8.866547333333326,8.536,2.66,12.449000000000002,2.8739999999999997,2.5669999999999997,68.48899999999999,13.859000000000002,0.736,S1K3,4.0,5.0,
TZ127,4353.518,9.697000000000001,9.32708745922146,9.483351333333353,8.536,2.677,12.508,2.8510000000000004,2.557,68.836,14.127,0.7440000000000001,S1K3,5.0,5.0,
TZ127,4353.588,11.331,9.514167751564049,10.406053333333334,8.532,2.694,12.382,2.8280000000000003,2.541,69.458,14.533,0.84,S1K3,5.0,5.0,
TZ127,4353.668,12.543,9.806427129424968,9.053214666666662,8.526,2.719,11.967,2.793,2.52,70.286,14.992,1.056,S1K3,5.0,5.0,
TZ127,4353.748,13.42,10.108214718638107,12.943664666666688,8.52,2.7460000000000004,11.495,2.7489999999999997,2.504,71.031,15.378,1.344,S1K3,5.0,5.0,
TZ127,4353.848,12.944,10.316662079349523,12.312936000000022,8.515,2.7689999999999997,11.071,2.682,2.496,71.381,15.648,1.6740000000000002,S1K3,5.0,5.0,
TZ127,4353.898,13.228,10.359041729691176,12.252139333333357,8.514,2.7760000000000002,10.907,2.65,2.495,71.36399999999999,15.722999999999999,1.8619999999999999,S1K3,5.0,5.0,
TZ127,4353.968,11.76,10.224734783611973,11.184358666666661,8.515,2.7689999999999997,10.812999999999999,2.623,2.503,70.811,15.682,1.7690000000000001,S1K3,5.0,5.0,
TZ127,4354.128,8.588,9.571242153964306,8.786374000000018,8.521,2.7089999999999996,10.658,2.614,2.542,68.76899999999999,15.085999999999999,1.242,S1K3,5.0,2.0,
TZ127,4354.238,6.311,9.092053908714744,7.5579153333333835,8.522,2.6319999999999997,10.459000000000001,2.7110000000000003,2.571,67.554,14.323,0.917,S1K3,5.0,2.0,
TZ127,4354.348,6.827000000000001,8.571854751825875,6.941378666666681,8.519,2.524,10.254000000000001,2.903,2.594,66.414,13.454,0.701,S1K3,5.0,2.0,
TZ127,4354.407999999999,5.27,8.347231771696098,5.79586599999996,8.517000000000001,2.451,10.177999999999999,3.053,2.597,65.949,13.124,0.675,S1K3,5.0,2.0,
TZ127,4355.1179999999995,4.252,6.898414416567611,5.309526666666707,8.525,2.142,12.501,3.3310000000000004,2.615,62.125,10.838,0.49,S1K3,5.0,5.0,
TZ127,4355.198,6.646,6.8049375519631194,6.414952666666716,8.529,2.197,14.285,2.799,2.613,62.783,10.571,0.42100000000000004,S1K3,5.0,5.0,
TZ127,4355.278,6.502999999999999,6.606696899383673,6.508527999999926,8.53,2.246,16.183,2.259,2.611,63.298,10.249,0.39299999999999996,S1K3,5.0,5.0,
TZ127,4355.358,6.667000000000001,6.399745652204565,6.688752000000036,8.529,2.282,17.842,1.781,2.611,63.583,9.852,0.377,S1K3,5.0,5.0,
TZ127,4355.407999999999,7.296,6.294977259362788,7.054829333333368,8.527999999999999,2.291,18.619,1.581,2.612,63.733000000000004,9.557,0.368,S1K3,2.0,5.0,
TZ127,4355.478,6.809,6.362446997875626,6.850692666666609,8.527999999999999,2.218,18.081,1.557,2.615,63.82,9.312000000000001,0.369,S1K3,2.0,5.0,
TZ127,4355.968,6.502999999999999,7.3789955706695665,7.098977999999933,8.541,1.915,11.690999999999999,1.847,2.563,60.858000000000004,11.44,1.319,S1K3,2.0,5.0,
TZ127,4356.048,7.845,8.021197683404448,7.71826666666662,8.536,1.93,11.325,1.895,2.539,62.22,12.026,1.874,S1K3,2.0,5.0,
TZ127,4356.157999999999,10.285,9.116707408454532,9.470236000000009,8.536,1.959,10.770999999999999,1.993,2.515,64.82300000000001,12.752,2.622,S1K3,5.0,5.0,
TZ127,4356.298,12.054,10.391630057623521,11.804956000000004,8.543,2.0269999999999997,10.357000000000001,2.1790000000000003,2.501,68.058,13.644,3.023,S1K3,5.0,5.0,
TZ127,4356.388,13.088,10.921444016462228,13.187616666666642,8.547,2.074,10.357000000000001,2.271,2.5,69.57600000000001,14.147,2.9010000000000002,S1K3,5.0,5.0,
TZ127,4356.657999999999,12.765999999999998,10.663321465488604,12.706929999999979,8.539,2.117,10.572000000000001,2.388,2.516,69.952,14.434000000000001,2.119,S1K3,5.0,5.0,
TZ127,4356.928,10.911,9.220749771647533,10.594445999999994,8.503,2.109,10.868,2.541,2.539,66.851,13.019,1.7169999999999999,S1K3,4.0,5.0,
TZ127,4357.008,10.137,8.845175562930406,9.28594355555554,8.501,2.117,10.962,2.603,2.537,66.044,12.795,1.722,S1K3,4.0,6.0,
TZ127,4357.238,7.4639999999999995,8.727187453683547,7.185621333333376,8.562000000000001,2.197,11.344000000000001,2.6489999999999996,2.5269999999999997,66.564,13.892000000000001,1.7730000000000001,S1K3,5.0,6.0,
TZ127,4357.288,6.077999999999999,8.584027623999795,6.2939559999999615,8.577,2.209,11.437999999999999,2.634,2.529,66.592,14.47,1.76,S1K3,5.0,6.0,
TZ127,4358.138,13.234000000000002,10.765256456914912,8.076670000000027,8.57,2.779,16.663,2.202,2.517,72.248,14.126,1.185,S1K3,6.0,2.0,
TZ127,4358.288,11.985,9.345462943231603,10.77541866666667,8.566,2.805,16.636,2.6710000000000003,2.539,67.71,13.953,0.851,S1K3,2.0,2.0,
TZ127,4358.407999999999,8.145,8.87061266611878,7.672118666666666,8.566,2.81,17.017,2.7510000000000003,2.562,66.005,14.663,0.622,S1K3,2.0,2.0,
TZ127,4358.738,4.02,7.988525111787297,5.012032666666609,8.556000000000001,2.8,19.184,2.181,2.6180000000000003,65.483,15.4,0.31,S1K3,2.0,2.0,
TZ127,4359.008,7.984,7.913856115384842,7.60991733333332,8.564,2.766,20.671999999999997,1.6540000000000001,2.596,66.551,14.811,0.332,S1K3,5.0,6.0,
TZ127,4359.208,8.414,8.462610281941982,8.802691999999974,8.578,2.505,20.406,1.591,2.568,67.433,14.503,0.6659999999999999,S1K3,1.0,6.0,
TZ127,4359.458,8.934,9.021167572212425,9.130955333333333,8.582,2.093,18.090999999999998,1.9380000000000002,2.555,68.068,14.360999999999999,0.965,S1K3,1.0,6.0,
TZ127,4359.528,9.104,9.17204920843198,9.092518666666678,8.58,2.044,17.476,1.992,2.556,68.24600000000001,14.265999999999998,1.008,S1K3,1.0,6.0,
TZ127,4359.778,12.132,9.499330643817274,10.641484666666665,8.574,1.913,15.280999999999999,2.044,2.553,68.5,13.338,1.249,S1K3,6.0,6.0,
TZ127,4360.068,13.921,10.094936307744971,12.704869333333322,8.578,1.828,13.520999999999999,2.129,2.523,69.303,11.195,1.719,S1K3,6.0,6.0,
TZ127,4360.218,13.212,10.147241675001963,13.042521333333363,8.581,1.798,12.892999999999999,2.184,2.508,69.13,10.982000000000001,2.1180000000000003,S1K3,6.0,6.0,
TZ127,4360.478,12.172,10.002497077440665,11.823864000000002,8.531,1.639,9.857000000000001,2.675,2.516,67.89,10.978,2.839,S1K3,6.0,6.0,
TZ127,4360.598,9.831,9.239396929600815,8.836366666666644,8.49,1.598,8.823,2.7560000000000002,2.541,65.447,10.595999999999998,2.8739999999999997,S1K3,6.0,6.0,
TZ127,4362.462,14.954,11.377776720494074,13.717075333333344,8.517999999999999,2.9189999999999996,12.765,1.764,2.487,70.169,14.21,2.024,S1K3,6.0,6.0,
TZ127,4362.552,10.101,10.419766177238499,10.939173333333333,8.506,2.676,12.110999999999999,1.422,2.502,66.78699999999999,13.681,2.218,S1K3,6.0,6.0,
TZ127,4362.612,8.289,9.774536027021288,8.729393999999996,8.505,2.4859999999999998,11.78,1.252,2.516,64.69800000000001,13.460999999999999,2.246,S1K3,6.0,6.0,
TZ127,4362.682,5.9670000000000005,9.298429331092589,7.627561333333359,8.511000000000001,2.272,11.488,1.121,2.5340000000000003,63.147,13.253,2.4530000000000003,S1K3,6.0,6.0,
TZ127,4362.752,7.26,9.165990984130227,7.589084666666692,8.524,2.101,11.284,1.013,2.555,62.626000000000005,13.001,2.714,S1K3,6.0,6.0,
TZ127,4362.962,7.231,9.134398484513046,7.666936000000007,8.574,1.9469999999999998,11.203,0.858,2.583,63.052,11.922,3.321,S1K3,6.0,6.0,
TZ127,4363.021,7.89,9.067177738568326,8.537287999999997,8.582,1.9769999999999999,11.8,1.026,2.5810000000000004,63.4,11.832,2.904,S1K3,6.0,5.0,
TZ127,4363.102,8.533999999999999,8.959569766344815,8.316827999999983,8.592,2.012,12.706,1.385,2.577,63.908,11.748,1.6159999999999999,S1K3,6.0,5.0,
TZ127,4363.1720000000005,9.92,8.893785103902303,9.392633999999983,8.593,2.032,13.515999999999998,1.847,2.575,64.5,12.044,1.314,S1K3,6.0,5.0,
TZ127,4363.262,8.092,8.823971092105761,8.344002000000033,8.595,2.045,14.472000000000001,2.5340000000000003,2.574,65.29899999999999,12.507,0.978,S1K3,6.0,5.0,
TZ127,4363.332,8.808,8.90007838788533,8.889351711111132,8.595,2.023,14.716,2.926,2.575,66.039,12.922,0.8540000000000001,S1K3,6.0,5.0,
TZ127,4363.452,10.679,9.105623663909752,9.711161333333337,8.597000000000001,2.016,14.814,2.986,2.577,67.045,13.26,0.7559999999999999,S1K3,6.0,5.0,
TZ127,4363.542,11.540999999999999,9.109783477598517,10.974492000000005,8.597999999999999,2.005,15.065999999999999,3.083,2.5789999999999997,67.37100000000001,13.299000000000001,0.6859999999999999,S1K3,6.0,5.0,
TZ127,4363.652,9.331,8.802210627723145,9.248409269841286,8.597000000000001,1.974,16.233,3.4,2.583,67.188,13.206,0.5710000000000001,S1K3,6.0,5.0,
TZ127,4363.762,5.51,8.142818505770384,6.480373333333416,8.583,1.962,18.358,3.85,2.5839999999999996,66.542,13.139000000000001,0.467,S1K3,6.0,5.0,
TZ127,4364.092000000001,8.76,6.7335789944991795,6.011771555555531,8.492,2.023,18.964000000000002,4.02,2.569,63.986999999999995,13.209000000000001,0.441,S1K3,6.0,5.0,
TZ127,4364.162,4.613,7.486285010715571,5.276749422222256,8.484,2.045,17.799,3.912,2.5660000000000003,65.455,13.479000000000001,0.526,S1K3,6.0,5.0,
TZ127,4364.302,13.015999999999998,9.04468715201013,11.63086733333333,8.478,2.077,15.958,3.7489999999999997,2.562,68.706,14.040999999999999,0.691,S1K3,6.0,5.0,
TZ127,4364.372,11.1,9.629552111964186,11.21148333333332,8.481,2.079,15.561,3.7110000000000003,2.563,69.973,14.238,0.746,S1K3,6.0,5.0,
TZ127,4364.432,11.659,9.963186320221173,10.903542666666667,8.484,2.075,15.335999999999999,3.688,2.565,70.643,14.309000000000001,0.76,S1K3,6.0,5.0,
TZ127,4364.492,14.540999999999999,10.223246532918543,13.336135333333345,8.486,2.08,15.142000000000001,3.6519999999999997,2.569,71.032,14.29,0.6890000000000001,S1K3,6.0,5.0,
TZ127,4364.592000000001,11.484000000000002,10.709762910246102,11.669703333333352,8.488999999999999,2.061,14.612,3.6010000000000004,2.575,71.262,14.147,0.6890000000000001,S1K3,6.0,5.0,
TZ127,4364.662,13.402000000000001,10.99810138473529,13.259951333333296,8.49,1.994,13.665999999999999,3.5439999999999996,2.576,71.033,13.964,0.7659999999999999,S1K3,5.0,5.0,
