DEPTH,GR,SP,CAL,DEN,AC,CN
4307.75,88.245,20.372,10.788561498502784,12.45951333333337,68.937,12.832
4307.875,91.39399999999999,19.584,10.774523744965657,13.186816222222216,69.29,12.936
4308.0,92.74700000000001,18.65,10.678819213268708,10.541945555555555,69.292,12.609000000000002
4308.125,92.06299999999999,17.797,10.549411959335641,11.652619333333329,69.01,11.918
4308.25,86.749,16.71,10.466709862046129,12.27789466666667,68.423,11.100999999999999
4308.375,79.223,15.359000000000002,10.244604043681738,9.965554666666668,67.32,10.38
4308.5,75.676,14.512,9.957225405131542,10.182780666666666,66.38600000000001,9.731
4308.625,74.479,14.337,9.859519467977817,9.331174000000003,66.057,9.701
4308.75,74.986,14.505,9.583152546896624,8.609915333333314,65.426,9.461
4308.875,77.15100000000001,14.758,9.149149279480826,8.394091333333332,64.567,9.206
4309.0,79.30199999999999,14.639000000000001,8.861380562936858,8.047378666666663,64.097,9.039
4309.125,80.462,14.280999999999999,8.662910849990828,8.825571333333334,63.772,8.915
4309.25,82.294,13.995,8.461372174879918,9.280078666666672,63.496,9.085
4309.375,85.249,13.360999999999999,8.49386079287667,8.374483999999992,63.925,9.634
4309.5,89.73,12.609000000000002,8.535713199513092,8.687990000000013,64.535,10.157
4309.625,95.42399999999999,11.908,8.464991906272164,8.248941933333345,64.986,11.002
4309.75,101.655,11.309000000000001,8.760802030914203,9.063491777777779,66.354,12.437000000000001
4309.875,106.17299999999999,10.717,9.40748943078265,10.646416666666664,68.39699999999999,14.056
4310.0,107.795,10.148,9.69764551476583,10.734774,69.308,14.408
4310.125,108.191,9.892999999999999,9.799395208583222,10.679584666666667,69.617,13.969000000000001
4310.25,106.91,9.943999999999999,9.85077159652594,10.811212666666664,69.612,13.183
4310.375,106.816,10.214,9.249395481696887,10.724379333333328,68.135,12.712
4310.5,109.351,10.447000000000001,8.546804835646325,7.196314142857192,66.671,13.165
4310.625,110.82,10.546,8.987183351554638,10.956095999999999,67.854,14.049000000000001
4310.75,111.348,10.75,9.395921865450966,10.557351333333333,68.86,13.972999999999999
4310.875,111.24600000000001,10.978,9.09602030948203,10.738585999999993,68.108,14.82
4311.0,109.344,11.154000000000002,9.243510970043287,10.095315333333335,68.26,15.373
4311.125,107.736,11.479000000000001,9.55743662822254,10.306674000000001,68.822,15.298
4311.25,107.736,12.07,9.13496690550199,10.707955333333329,67.747,16.884
4311.375,106.416,12.788,8.790627879228422,8.500963333333324,66.719,18.162
4311.5,105.39399999999999,13.774000000000001,8.556532241880163,8.080281066666668,65.954,22.798000000000002
4311.625,105.10799999999999,15.103,10.22070757314278,10.713515333333334,69.763,25.644000000000002
4311.75,101.133,16.574,12.288611322285533,11.56679571111112,74.17,24.864
4311.875,95.307,17.733,11.123857901071887,11.224730666666659,70.70100000000001,20.926
4312.0,89.912,18.522000000000002,8.88375469108426,8.535302644444453,64.741,14.753
4312.125,82.06200000000001,19.302,8.627800419949565,7.759534666666664,63.294,11.724
4312.25,79.887,20.268,8.99772627181826,7.477877999999979,63.86600000000001,11.0
4312.375,80.817,21.471999999999998,9.267059056574432,7.847084000000011,64.468,11.892000000000001
4312.5,81.501,22.745,9.426037811751726,8.308190000000005,64.775,13.505
4312.625,82.874,23.930999999999997,9.514670863185621,8.317235999999983,64.98899999999999,14.809000000000001
4312.75,81.428,25.144000000000002,9.613831482609445,8.38245466666666,64.956,15.347999999999999
4312.875,77.568,26.445,9.998563301867875,8.13952733333334,65.366,14.446
4313.0,75.388,27.749000000000002,10.922491195166236,8.954745333333328,67.226,13.385
4313.125,73.305,29.002,11.43724955210972,10.169115999999999,68.122,12.796
4313.25,69.99600000000001,30.081999999999997,11.145328453713136,9.467192666666667,66.99,12.93
4313.375,67.533,30.939,11.361269411573094,9.395521333333335,67.178,13.823
4313.5,64.483,31.745,12.065257436042309,11.308210666666673,68.483,14.196
4313.625,62.54,32.536,12.54837692751197,12.00145097777778,69.367,14.64
4313.75,62.028999999999996,33.317,12.886082717466964,12.919998994444445,70.041,15.065999999999999
4313.875,61.101000000000006,34.11,13.478421301025884,14.695988016666671,71.283,15.495999999999999
4314.0,59.79,34.563,14.019155631248964,14.659701349999978,72.402,16.096
4314.125,60.043,34.546,14.252406406158713,14.66211959999998,72.986,16.484
4314.25,61.483999999999995,34.546,14.490834469473757,14.248981599999968,73.694,16.371
4314.375,64.064,34.554,14.57504728387908,14.308014266666639,74.141,16.102999999999998
4314.5,65.051,34.497,14.620830740093044,14.245956266666635,74.351,15.751
4314.625,64.074,34.328,14.722372150254413,14.170389599999965,74.51899999999999,15.365
4314.75,64.181,33.979,14.62404110115312,14.225302933333293,74.332,15.186
4314.875,65.056,33.534,14.381572496846324,14.308823911111062,73.884,14.838
4315.0,66.542,33.098,14.100906281225594,14.71856831111105,73.402,14.504000000000001
4315.125,69.275,32.471,13.553163524133772,14.999858311111058,72.421,13.799000000000001
4315.25,74.877,31.485,12.780475071128238,15.427836666666735,71.215,12.939
4315.375,82.37899999999999,30.276,12.161721356819045,12.925327333333357,70.583,12.565
4315.5,86.779,29.213,11.800960872875429,10.663538000000003,70.256,12.538
4315.625,85.435,28.497,11.71375611392725,10.943646666666671,69.997,12.954
4315.75,79.625,27.993000000000002,11.905639736444343,11.641742666666682,69.956,12.742
4315.875,73.245,27.713,12.253377755932945,11.512647333333348,70.209,12.232999999999999
4316.0,73.238,27.644000000000002,12.297752631082826,11.805468666666687,70.322,11.859000000000002
4316.125,79.006,27.441,11.788176683040378,11.441382666666671,69.676,11.513
4316.25,83.87799999999999,27.125,11.373605293471202,10.079062333333335,69.184,11.946
4316.375,87.876,27.000999999999998,11.5118228278469,10.935062666666663,69.91,12.616
4316.5,89.398,26.820999999999998,11.806960121112565,12.73408,70.781,13.577
4316.625,89.36,26.554000000000002,11.912114448802917,14.016900499999977,71.058,14.323
4316.75,90.47200000000001,26.509,11.718942173818208,12.400716666666677,70.707,14.151
4316.875,94.066,26.747,11.05873876113954,10.275054,69.445,13.215
4317.0,100.02799999999999,27.166,10.631601920843504,9.954832666666666,68.947,12.834000000000001
4317.125,104.305,27.611,11.294991533681396,10.317984666666668,70.89399999999999,14.127
4317.25,100.65,28.022,12.072453613046477,12.508045333333351,72.36,15.388
4317.375,87.611,28.559,12.467002280393746,14.22822045555555,72.0,15.562000000000001
4317.5,72.03,29.221999999999998,13.17193763284816,14.84326599999996,72.126,15.447000000000001
4317.625,61.136,29.916,13.149394217179909,14.097117333333335,70.956,12.745
4317.75,58.023,30.901999999999997,11.978386929891858,11.392297555555562,67.75,12.03
4317.875,60.825,32.196,11.099829048491612,8.187801999999998,65.775,11.377
4318.0,65.479,33.41,11.123116624893484,8.988706666666666,66.143,10.705
4318.125,69.369,33.988,11.100716149563638,8.20021599999999,66.398,10.600999999999999
4318.25,70.235,34.298,10.892978981484156,7.631639333333316,65.95,10.372
4318.375,66.635,35.01,11.02690519718953,7.752939333333319,65.84899999999999,10.355
4318.5,61.788000000000004,35.925,11.26333487054624,7.9824546666666585,65.852,10.263
4318.625,58.566,36.749,11.467946711834529,8.106637999999998,65.944,10.265999999999998
4318.75,56.541000000000004,37.15,11.78358826859467,9.178686000000006,66.462,10.414000000000001
